time,open,high,low,close,volume
2007/04/23 00:00:00:000000,100.0,103.0,100.0,101.0,251000.0
2007/04/24 00:00:00:000000,101.0,101.5,99.9,100.5,301000.0
2007/04/25 00:00:00:000000,100.0,101.0,99.7,100.5,425000.0
2007/04/26 00:00:00:000000,100.5,102.0,100.0,100.0,837000.0
2007/04/27 00:00:00:000000,99.5,100.0,98.6,99.0,804000.0
2007/04/30 00:00:00:000000,98.5,98.5,97.5,98.5,441000.0
2007/05/02 00:00:00:000000,99.9,99.9,98.6,99.3,217000.0
2007/05/03 00:00:00:000000,100.0,100.5,99.3,100.0,1074000.0
2007/05/04 00:00:00:000000,100.0,101.5,99.9,101.0,520000.0
2007/05/07 00:00:00:000000,101.0,102.5,100.0,101.0,599000.0
2007/05/08 00:00:00:000000,101.0,101.5,100.0,101.0,246000.0
2007/05/09 00:00:00:000000,101.0,101.0,99.9,100.0,533000.0
2007/05/10 00:00:00:000000,100.0,101.5,99.7,100.0,583000.0
2007/05/11 00:00:00:000000,100.5,102.5,100.0,101.0,651000.0
2007/05/14 00:00:00:000000,100.0,100.0,99.8,99.8,560000.0
2007/05/15 00:00:00:000000,99.1,99.9,99.0,99.1,522000.0
2007/05/16 00:00:00:000000,99.0,99.0,98.5,98.8,726000.0
2007/05/17 00:00:00:000000,98.9,99.2,98.8,98.9,1271000.0
2007/05/18 00:00:00:000000,99.0,99.1,98.5,99.0,1197000.0
2007/05/21 00:00:00:000000,98.8,99.2,98.5,99.0,1174000.0
2007/05/22 00:00:00:000000,99.0,99.4,98.0,98.8,491000.0
2007/05/23 00:00:00:000000,99.0,99.7,97.9,98.8,982000.0
2007/05/24 00:00:00:000000,98.8,99.3,98.6,99.0,295000.0
2007/05/25 00:00:00:000000,99.0,99.0,98.2,98.6,318000.0
2007/05/28 00:00:00:000000,99.0,99.3,98.6,98.8,318000.0
2007/05/29 00:00:00:000000,99.5,99.6,98.8,99.0,469000.0
2007/05/30 00:00:00:000000,99.0,99.0,96.0,96.7,1132000.0
2007/05/31 00:00:00:000000,97.5,98.6,97.2,98.6,586000.0
2007/06/01 00:00:00:000000,98.0,99.6,98.0,98.8,560000.0
2007/06/04 00:00:00:000000,98.8,99.0,97.6,98.0,743000.0
2007/06/05 00:00:00:000000,98.0,98.7,97.6,97.6,593000.0
2007/06/07 00:00:00:000000,99.3,100.0,98.0,99.7,1184000.0
2007/06/08 00:00:00:000000,101.0,106.5,101.0,106.5,3981000.0
2007/06/11 00:00:00:000000,108.5,110.0,105.0,107.5,2482000.0
2007/06/12 00:00:00:000000,109.5,109.5,106.5,108.0,1394000.0
2007/06/13 00:00:00:000000,109.5,109.5,105.5,106.0,813000.0
2007/06/14 00:00:00:000000,108.0,108.0,105.5,105.5,516000.0
2007/06/15 00:00:00:000000,107.0,107.0,103.0,103.0,826000.0
2007/06/20 00:00:00:000000,104.0,106.5,103.0,106.0,1494000.0
2007/06/21 00:00:00:000000,107.0,108.5,106.0,106.0,1087000.0
2007/06/22 00:00:00:000000,106.0,107.0,103.5,104.5,1524000.0
2007/06/25 00:00:00:000000,104.0,105.0,103.5,104.5,1187000.0
2007/06/26 00:00:00:000000,104.0,104.0,102.5,103.0,938000.0
2007/06/27 00:00:00:000000,103.5,105.5,103.0,103.0,1454000.0
2007/06/28 00:00:00:000000,105.0,105.0,103.5,104.5,2081000.0
2007/06/29 00:00:00:000000,104.5,105.5,103.0,105.0,1759000.0
2007/07/02 00:00:00:000000,105.0,105.0,103.0,104.0,600000.0
2007/07/03 00:00:00:000000,104.0,104.0,102.0,102.0,1610000.0
2007/07/04 00:00:00:000000,102.0,104.0,101.5,104.0,1710000.0
2007/07/05 00:00:00:000000,104.0,104.0,102.5,103.0,1307000.0
2007/07/06 00:00:00:000000,104.0,107.0,102.5,106.5,4980000.0
2007/07/09 00:00:00:000000,108.0,109.0,105.5,107.0,4209000.0
2007/07/10 00:00:00:000000,108.0,108.0,105.5,105.5,2829000.0
2007/07/11 00:00:00:000000,106.0,107.5,102.5,103.0,4292000.0
2007/07/12 00:00:00:000000,103.5,104.0,103.0,103.0,1748000.0
2007/07/13 00:00:00:000000,104.0,104.5,103.0,103.0,951000.0
2007/07/16 00:00:00:000000,104.0,105.0,102.5,102.5,1139000.0
2007/07/17 00:00:00:000000,103.0,104.5,102.0,103.0,1073000.0
